year	week	away_team	home_team	away_score	home_score
3	14	195	188	-1	-1
3	14	198	290	-1	-1
3	14	199	221	-1	-1
3	14	201	225	-1	-1
3	14	204	186	-1	-1
3	14	209	227	-1	-1
3	14	210	206	-1	-1
3	14	211	238	-1	-1
3	14	212	203	-1	-1
3	14	215	205	-1	-1
3	14	216	222	-1	-1
3	14	220	73	-1	-1
3	14	223	112	-1	-1
3	14	232	177	-1	-1
3	14	233	214	-1	-1
3	14	235	202	-1	-1
3	14	237	217	-1	-1
3	14	240	239	-1	-1
3	14	241	79	-1	-1
3	14	244	243	-1	-1
3	14	245	242	-1	-1
3	14	248	165	-1	-1
3	14	251	250	-1	-1
3	14	252	249	-1	-1
3	14	254	246	-1	-1
3	14	256	253	-1	-1
3	14	258	257	-1	-1
3	14	263	262	-1	-1
3	14	264	261	-1	-1
3	14	265	260	-1	-1
3	14	266	281	-1	-1
3	14	267	268	-1	-1
3	14	269	280	-1	-1
3	14	270	184	-1	-1
3	14	272	277	-1	-1
3	14	274	278	-1	-1
3	14	275	194	-1	-1
3	14	285	86	-1	-1
3	14	286	168	-1	-1
3	14	288	291	-1	-1
3	14	289	163	-1	-1
4	1	37	154	-1	-1
4	1	39	152	-1	-1
4	1	41	79	-1	-1
4	1	49	143	-1	-1
4	1	52	40	-1	-1
4	1	54	159	-1	-1
4	1	55	108	-1	-1
4	1	56	48	-1	-1
4	1	60	69	-1	-1
4	1	66	126	-1	-1
4	1	67	46	-1	-1
4	1	72	124	-1	-1
4	1	80	161	-1	-1
4	1	86	74	-1	-1
4	1	88	287	-1	-1
4	1	89	140	-1	-1
4	1	93	128	-1	-1
4	1	98	42	-1	-1
4	1	99	104	-1	-1
4	1	101	153	-1	-1
4	1	106	117	-1	-1
4	1	107	44	-1	-1
4	1	109	122	-1	-1
4	1	112	125	-1	-1
4	1	114	139	-1	-1
4	1	116	151	-1	-1
4	1	118	157	-1	-1
4	1	123	96	-1	-1
4	1	133	73	-1	-1
4	1	144	90	-1	-1
4	1	146	134	-1	-1
4	1	149	160	-1	-1
4	1	155	115	-1	-1
4	1	156	51	-1	-1
4	1	158	82	-1	-1
4	1	162	148	-1	-1
4	1	163	57	-1	-1
4	1	164	63	-1	-1
4	1	165	92	-1	-1
4	1	170	272	-1	-1
4	1	172	137	-1	-1
4	1	175	280	-1	-1
4	1	176	129	-1	-1
4	1	179	130	-1	-1
4	1	180	127	-1	-1
4	1	181	229	-1	-1
4	1	185	168	-1	-1
4	1	186	223	-1	-1
4	1	187	91	-1	-1
4	1	188	240	-1	-1
4	1	190	38	-1	-1
4	1	191	131	-1	-1
4	1	192	215	-1	-1
4	1	193	102	-1	-1
4	1	195	53	-1	-1
4	1	197	203	-1	-1
4	1	198	142	-1	-1
4	1	199	244	-1	-1
4	1	200	209	-1	-1
4	1	205	177	-1	-1
4	1	206	228	-1	-1
4	1	207	265	-1	-1
4	1	208	77	-1	-1
4	1	210	83	-1	-1
4	1	211	33	-1	-1
4	1	213	135	-1	-1
4	1	214	270	-1	-1
4	1	216	204	-1	-1
4	1	217	110	-1	-1
4	1	218	271	-1	-1
4	1	219	78	-1	-1
4	1	220	62	-1	-1
4	1	221	103	-1	-1
4	1	222	68	-1	-1
4	1	224	105	-1	-1
4	1	226	58	-1	-1
4	1	230	141	-1	-1
4	1	231	100	-1	-1
4	1	234	94	-1	-1
4	1	235	289	-1	-1
4	1	236	150	-1	-1
4	1	237	113	-1	-1
4	1	238	285	-1	-1
4	1	239	85	-1	-1
4	1	241	59	-1	-1
4	1	242	70	-1	-1
4	1	243	50	-1	-1
4	1	246	245	-1	-1
4	1	247	276	-1	-1
4	1	248	167	-1	-1
4	1	249	75	-1	-1
4	1	250	119	-1	-1
4	1	251	145	-1	-1
4	1	252	34	-1	-1
4	1	254	121	-1	-1
4	1	255	45	-1	-1
4	1	256	111	-1	-1
4	1	257	212	-1	-1
4	1	258	184	-1	-1
4	1	259	87	-1	-1
4	1	260	286	-1	-1
4	1	263	232	-1	-1
4	1	264	183	-1	-1
4	1	266	43	-1	-1
4	1	267	189	-1	-1
4	1	273	81	-1	-1
4	1	274	84	-1	-1
4	1	275	65	-1	-1
4	1	278	138	-1	-1
4	1	279	194	-1	-1
4	1	281	47	-1	-1
4	1	282	178	-1	-1
4	1	283	120	-1	-1
4	1	288	132	-1	-1
4	1	290	233	-1	-1
4	1	291	262	-1	-1
4	2	35	149	-1	-1
4	2	36	138	-1	-1
4	2	38	152	-1	-1
4	2	40	148	-1	-1
4	2	49	92	-1	-1
4	2	53	121	-1	-1
4	2	58	70	-1	-1
4	2	62	46	-1	-1
4	2	63	48	-1	-1
4	2	65	89	-1	-1
4	2	72	73	-1	-1
4	2	75	42	-1	-1
4	2	77	157	-1	-1
4	2	83	76	-1	-1
4	2	85	78	-1	-1
4	2	86	166	-1	-1
4	2	91	37	-1	-1
4	2	97	137	-1	-1
4	2	98	45	-1	-1
4	2	100	94	-1	-1
4	2	101	123	-1	-1
4	2	104	55	-1	-1
4	2	109	68	-1	-1
4	2	111	67	-1	-1
4	2	112	71	-1	-1
4	2	114	82	-1	-1
4	2	117	105	-1	-1
4	2	118	127	-1	-1
4	2	119	159	-1	-1
4	2	124	143	-1	-1
4	2	125	33	-1	-1
4	2	126	52	-1	-1
4	2	130	135	-1	-1
4	2	132	131	-1	-1
4	2	134	129	-1	-1
4	2	139	96	-1	-1
4	2	140	43	-1	-1
4	2	141	161	-1	-1
4	2	144	84	-1	-1
4	2	150	64	-1	-1
4	2	158	57	-1	-1
4	2	160	145	-1	-1
4	2	169	195	-1	-1
4	2	170	122	-1	-1
4	2	171	128	-1	-1
4	2	172	206	-1	-1
4	2	173	146	-1	-1
4	2	177	234	-1	-1
4	2	182	236	-1	-1
4	2	183	165	-1	-1
4	2	186	66	-1	-1
4	2	188	106	-1	-1
4	2	189	237	-1	-1
4	2	190	185	-1	-1
4	2	192	115	-1	-1
4	2	193	244	-1	-1
4	2	194	56	-1	-1
4	2	196	107	-1	-1
4	2	197	39	-1	-1
4	2	200	231	-1	-1
4	2	201	213	-1	-1
4	2	202	230	-1	-1
4	2	203	219	-1	-1
4	2	208	174	-1	-1
4	2	209	60	-1	-1
4	2	214	220	-1	-1
4	2	217	275	-1	-1
4	2	222	240	-1	-1
4	2	223	215	-1	-1
4	2	225	289	-1	-1
4	2	227	147	-1	-1
4	2	228	163	-1	-1
4	2	229	211	-1	-1
4	2	232	61	-1	-1
4	2	233	116	-1	-1
4	2	238	156	-1	-1
4	2	239	187	-1	-1
4	2	241	199	-1	-1
4	2	242	273	-1	-1
4	2	245	32	-1	-1
4	2	249	167	-1	-1
4	2	250	207	-1	-1
4	2	251	269	-1	-1
4	2	253	108	-1	-1
4	2	255	164	-1	-1
4	2	258	247	-1	-1
4	2	260	88	-1	-1
4	2	261	212	-1	-1
4	2	263	90	-1	-1
4	2	264	268	-1	-1
4	2	265	287	-1	-1
4	2	266	198	-1	-1
4	2	267	44	-1	-1
4	2	271	254	-1	-1
4	2	272	191	-1	-1
4	2	274	180	-1	-1
4	2	276	162	-1	-1
4	2	277	282	-1	-1
4	2	278	280	-1	-1
4	2	279	95	-1	-1
4	2	281	224	-1	-1
4	2	283	259	-1	-1
4	2	285	210	-1	-1
4	2	286	252	-1	-1
4	2	290	154	-1	-1
4	2	291	136	-1	-1
4	2	292	179	-1	-1
4	3	32	38	-1	-1
4	3	33	122	-1	-1
4	3	41	35	-1	-1
4	3	44	150	-1	-1
4	3	45	51	-1	-1
4	3	47	287	-1	-1
4	3	49	53	-1	-1
4	3	52	66	-1	-1
4	3	56	65	-1	-1
4	3	57	58	-1	-1
4	3	60	59	-1	-1
4	3	61	131	-1	-1
4	3	63	97	-1	-1
4	3	64	144	-1	-1
4	3	68	67	-1	-1
4	3	72	80	-1	-1
4	3	74	71	-1	-1
4	3	75	79	-1	-1
4	3	77	69	-1	-1
4	3	84	43	-1	-1
4	3	87	50	-1	-1
4	3	88	139	-1	-1
4	3	89	83	-1	-1
4	3	94	91	-1	-1
4	3	98	92	-1	-1
4	3	100	95	-1	-1
4	3	102	107	-1	-1
4	3	103	141	-1	-1
4	3	105	42	-1	-1
4	3	106	114	-1	-1
4	3	109	46	-1	-1
4	3	110	62	-1	-1
4	3	111	99	-1	-1
4	3	113	123	-1	-1
4	3	115	147	-1	-1
4	3	119	162	-1	-1
4	3	120	138	-1	-1
4	3	121	137	-1	-1
4	3	124	116	-1	-1
4	3	129	132	-1	-1
4	3	135	127	-1	-1
4	3	136	128	-1	-1
4	3	142	140	-1	-1
4	3	146	133	-1	-1
4	3	153	34	-1	-1
4	3	154	81	-1	-1
4	3	155	70	-1	-1
4	3	157	85	-1	-1
4	3	159	152	-1	-1
4	3	160	156	-1	-1
4	3	164	238	-1	-1
4	3	165	265	-1	-1
4	3	167	197	-1	-1
4	3	168	54	-1	-1
4	3	171	208	-1	-1
4	3	172	175	-1	-1
4	3	174	125	-1	-1
4	3	178	179	-1	-1
4	3	182	86	-1	-1
4	3	188	185	-1	-1
4	3	190	237	-1	-1
4	3	192	191	-1	-1
4	3	195	187	-1	-1
4	3	198	291	-1	-1
4	3	204	253	-1	-1
4	3	206	246	-1	-1
4	3	207	117	-1	-1
4	3	210	202	-1	-1
4	3	212	148	-1	-1
4	3	213	216	-1	-1
4	3	214	149	-1	-1
4	3	215	222	-1	-1
4	3	218	73	-1	-1
4	3	220	219	-1	-1
4	3	225	118	-1	-1
4	3	226	196	-1	-1
4	3	227	245	-1	-1
4	3	228	96	-1	-1
4	3	229	101	-1	-1
4	3	232	184	-1	-1
4	3	233	230	-1	-1
4	3	234	235	-1	-1
4	3	236	284	-1	-1
4	3	240	201	-1	-1
4	3	244	205	-1	-1
4	3	247	255	-1	-1
4	3	248	36	-1	-1
4	3	249	290	-1	-1
4	3	251	266	-1	-1
4	3	252	261	-1	-1
4	3	254	170	-1	-1
4	3	256	241	-1	-1
4	3	257	158	-1	-1
4	3	258	104	-1	-1
4	3	259	211	-1	-1
4	3	262	143	-1	-1
4	3	264	37	-1	-1
4	3	268	200	-1	-1
4	3	269	166	-1	-1
4	3	270	82	-1	-1
4	3	272	151	-1	-1
4	3	273	181	-1	-1
4	3	277	280	-1	-1
4	3	278	260	-1	-1
4	3	279	221	-1	-1
4	3	282	93	-1	-1
4	3	283	275	-1	-1
4	3	285	276	-1	-1
4	3	286	48	-1	-1
4	3	288	173	-1	-1
4	3	289	112	-1	-1
4	3	292	176	-1	-1
4	4	33	37	-1	-1
4	4	39	40	-1	-1
4	4	42	34	-1	-1
4	4	43	96	-1	-1
4	4	45	36	-1	-1
4	4	46	60	-1	-1
4	4	50	83	-1	-1
4	4	51	52	-1	-1
4	4	57	48	-1	-1
4	4	59	58	-1	-1
4	4	62	61	-1	-1
4	4	64	66	-1	-1
4	4	71	73	-1	-1
4	4	72	69	-1	-1
4	4	77	75	-1	-1
4	4	78	68	-1	-1
4	4	85	153	-1	-1
4	4	87	63	-1	-1
4	4	88	90	-1	-1
4	4	91	81	-1	-1
4	4	92	287	-1	-1
4	4	93	55	-1	-1
4	4	95	47	-1	-1
4	4	99	53	-1	-1
4	4	100	149	-1	-1
4	4	101	54	-1	-1
4	4	102	76	-1	-1
4	4	103	125	-1	-1
4	4	105	79	-1	-1
4	4	108	110	-1	-1
4	4	112	104	-1	-1
4	4	113	120	-1	-1
4	4	115	32	-1	-1
4	4	116	123	-1	-1
4	4	118	119	-1	-1
4	4	122	117	-1	-1
4	4	128	135	-1	-1
4	4	130	131	-1	-1
4	4	132	134	-1	-1
4	4	133	137	-1	-1
4	4	136	126	-1	-1
4	4	139	141	-1	-1
4	4	144	151	-1	-1
4	4	145	56	-1	-1
4	4	146	138	-1	-1
4	4	147	148	-1	-1
4	4	150	143	-1	-1
4	4	152	129	-1	-1
4	4	154	160	-1	-1
4	4	155	161	-1	-1
4	4	156	159	-1	-1
4	4	158	162	-1	-1
4	4	163	239	-1	-1
4	4	164	290	-1	-1
4	4	166	98	-1	-1
4	4	168	210	-1	-1
4	4	169	124	-1	-1
4	4	173	172	-1	-1
4	4	174	170	-1	-1
4	4	176	175	-1	-1
4	4	177	179	-1	-1
4	4	180	178	-1	-1
4	4	181	41	-1	-1
4	4	182	189	-1	-1
4	4	184	97	-1	-1
4	4	185	193	-1	-1
4	4	191	197	-1	-1
4	4	196	194	-1	-1
4	4	198	192	-1	-1
4	4	199	202	-1	-1
4	4	201	200	-1	-1
4	4	212	171	-1	-1
4	4	213	221	-1	-1
4	4	216	80	-1	-1
4	4	223	140	-1	-1
4	4	224	227	-1	-1
4	4	229	203	-1	-1
4	4	230	207	-1	-1
4	4	231	238	-1	-1
4	4	233	286	-1	-1
4	4	234	222	-1	-1
4	4	235	67	-1	-1
4	4	237	241	-1	-1
4	4	240	109	-1	-1
4	4	242	186	-1	-1
4	4	243	225	-1	-1
4	4	245	195	-1	-1
4	4	246	254	-1	-1
4	4	247	253	-1	-1
4	4	249	252	-1	-1
4	4	250	251	-1	-1
4	4	256	248	-1	-1
4	4	257	259	-1	-1
4	4	260	265	-1	-1
4	4	261	264	-1	-1
4	4	262	263	-1	-1
4	4	269	226	-1	-1
4	4	270	209	-1	-1
4	4	271	35	-1	-1
4	4	273	217	-1	-1
4	4	275	285	-1	-1
4	4	277	267	-1	-1
4	4	280	274	-1	-1
4	4	281	276	-1	-1
4	4	282	279	-1	-1
4	4	288	291	-1	-1
4	4	289	208	-1	-1
4	4	292	74	-1	-1
4	5	35	145	-1	-1
4	5	36	32	-1	-1
4	5	37	45	-1	-1
4	5	43	33	-1	-1
4	5	44	40	-1	-1
4	5	48	58	-1	-1
4	5	49	52	-1	-1
4	5	50	51	-1	-1
4	5	53	47	-1	-1
4	5	54	34	-1	-1
4	5	55	91	-1	-1
4	5	57	56	-1	-1
4	5	61	66	-1	-1
4	5	65	62	-1	-1
4	5	68	77	-1	-1
4	5	69	75	-1	-1
4	5	70	76	-1	-1
4	5	73	74	-1	-1
4	5	78	79	-1	-1
4	5	84	94	-1	-1
4	5	85	100	-1	-1
4	5	86	80	-1	-1
4	5	88	155	-1	-1
4	5	89	81	-1	-1
4	5	92	63	-1	-1
4	5	95	82	-1	-1
4	5	96	64	-1	-1
4	5	97	60	-1	-1
4	5	99	41	-1	-1
4	5	101	39	-1	-1
4	5	104	113	-1	-1
4	5	105	108	-1	-1
4	5	106	112	-1	-1
4	5	107	110	-1	-1
4	5	111	102	-1	-1
4	5	114	119	-1	-1
4	5	115	118	-1	-1
4	5	120	98	-1	-1
4	5	122	135	-1	-1
4	5	123	142	-1	-1
4	5	124	121	-1	-1
4	5	126	131	-1	-1
4	5	127	130	-1	-1
4	5	134	136	-1	-1
4	5	137	132	-1	-1
4	5	138	38	-1	-1
4	5	140	141	-1	-1
4	5	146	139	-1	-1
4	5	147	151	-1	-1
4	5	149	150	-1	-1
4	5	152	154	-1	-1
4	5	153	159	-1	-1
4	5	157	158	-1	-1
4	5	165	236	-1	-1
4	5	167	210	-1	-1
4	5	168	263	-1	-1
4	5	169	177	-1	-1
4	5	171	178	-1	-1
4	5	172	170	-1	-1
4	5	173	235	-1	-1
4	5	174	232	-1	-1
4	5	176	180	-1	-1
4	5	179	175	-1	-1
4	5	182	188	-1	-1
4	5	185	144	-1	-1
4	5	186	224	-1	-1
4	5	189	292	-1	-1
4	5	196	190	-1	-1
4	5	197	193	-1	-1
4	5	202	272	-1	-1
4	5	205	204	-1	-1
4	5	206	203	-1	-1
4	5	209	208	-1	-1
4	5	211	207	-1	-1
4	5	213	217	-1	-1
4	5	215	46	-1	-1
4	5	216	234	-1	-1
4	5	218	214	-1	-1
4	5	221	223	-1	-1
4	5	222	220	-1	-1
4	5	231	228	-1	-1
4	5	239	225	-1	-1
4	5	244	183	-1	-1
4	5	246	72	-1	-1
4	5	251	255	-1	-1
4	5	253	219	-1	-1
4	5	256	252	-1	-1
4	5	262	261	-1	-1
4	5	264	258	-1	-1
4	5	266	268	-1	-1
4	5	267	273	-1	-1
4	5	271	270	-1	-1
4	5	274	163	-1	-1
4	5	275	281	-1	-1
4	5	276	184	-1	-1
4	5	278	282	-1	-1
4	5	279	283	-1	-1
4	5	280	242	-1	-1
4	5	284	277	-1	-1
4	5	287	166	-1	-1
4	5	289	164	-1	-1
4	5	291	227	-1	-1
4	6	39	44	-1	-1
4	6	42	33	-1	-1
4	6	52	50	-1	-1
4	6	53	51	-1	-1
4	6	55	47	-1	-1
4	6	58	56	-1	-1
4	6	59	57	-1	-1
4	6	61	46	-1	-1
4	6	63	66	-1	-1
4	6	64	60	-1	-1
4	6	67	78	-1	-1
4	6	71	70	-1	-1
4	6	74	76	-1	-1
4	6	75	73	-1	-1
4	6	80	69	-1	-1
4	6	81	93	-1	-1
4	6	82	83	-1	-1
4	6	84	36	-1	-1
4	6	85	156	-1	-1
4	6	87	89	-1	-1
4	6	90	160	-1	-1
4	6	91	65	-1	-1
4	6	94	86	-1	-1
4	6	95	92	-1	-1
4	6	97	62	-1	-1
4	6	99	49	-1	-1
4	6	100	124	-1	-1
4	6	102	38	-1	-1
4	6	103	113	-1	-1
4	6	104	109	-1	-1
4	6	106	105	-1	-1
4	6	110	72	-1	-1
4	6	111	108	-1	-1
4	6	112	107	-1	-1
4	6	116	118	-1	-1
4	6	117	134	-1	-1
4	6	121	114	-1	-1
4	6	123	122	-1	-1
4	6	125	120	-1	-1
4	6	128	130	-1	-1
4	6	131	129	-1	-1
4	6	132	127	-1	-1
4	6	133	136	-1	-1
4	6	138	147	-1	-1
4	6	139	145	-1	-1
4	6	141	149	-1	-1
4	6	142	148	-1	-1
4	6	143	146	-1	-1
4	6	144	140	-1	-1
4	6	154	40	-1	-1
4	6	158	48	-1	-1
4	6	159	157	-1	-1
4	6	161	153	-1	-1
4	6	162	88	-1	-1
4	6	163	289	-1	-1
4	6	164	288	-1	-1
4	6	166	96	-1	-1
4	6	167	283	-1	-1
4	6	174	169	-1	-1
4	6	175	180	-1	-1
4	6	178	177	-1	-1
4	6	179	171	-1	-1
4	6	181	202	-1	-1
4	6	183	233	-1	-1
4	6	187	188	-1	-1
4	6	189	152	-1	-1
4	6	194	182	-1	-1
4	6	196	195	-1	-1
4	6	198	193	-1	-1
4	6	200	206	-1	-1
4	6	201	243	-1	-1
4	6	205	199	-1	-1
4	6	209	291	-1	-1
4	6	211	184	-1	-1
4	6	212	207	-1	-1
4	6	214	217	-1	-1
4	6	216	215	-1	-1
4	6	219	213	-1	-1
4	6	220	223	-1	-1
4	6	222	221	-1	-1
4	6	224	191	-1	-1
4	6	226	225	-1	-1
4	6	227	230	-1	-1
4	6	228	229	-1	-1
4	6	237	232	-1	-1
4	6	238	236	-1	-1
4	6	240	168	-1	-1
4	6	242	245	-1	-1
4	6	247	250	-1	-1
4	6	249	248	-1	-1
4	6	253	256	-1	-1
4	6	255	254	-1	-1
4	6	258	261	-1	-1
4	6	259	260	-1	-1
4	6	262	257	-1	-1
4	6	265	264	-1	-1
4	6	268	273	-1	-1
4	6	270	269	-1	-1
4	6	271	239	-1	-1
4	6	275	278	-1	-1
4	6	276	284	-1	-1
4	6	281	274	-1	-1
4	6	285	280	-1	-1
4	6	286	165	-1	-1
4	6	287	101	-1	-1
4	6	290	231	-1	-1
4	6	292	192	-1	-1
4	7	34	141	-1	-1
4	7	38	35	-1	-1
4	7	39	32	-1	-1
4	7	41	42	-1	-1
4	7	43	40	-1	-1
4	7	45	101	-1	-1
4	7	46	63	-1	-1
4	7	49	81	-1	-1
4	7	50	99	-1	-1
4	7	51	55	-1	-1
4	7	52	47	-1	-1
4	7	56	59	-1	-1
4	7	57	61	-1	-1
4	7	58	60	-1	-1
4	7	65	64	-1	-1
4	7	68	71	-1	-1
4	7	69	67	-1	-1
4	7	73	127	-1	-1
4	7	75	80	-1	-1
4	7	77	72	-1	-1
4	7	78	74	-1	-1
4	7	79	70	-1	-1
4	7	83	91	-1	-1
4	7	86	92	-1	-1
4	7	88	85	-1	-1
4	7	93	54	-1	-1
4	7	94	142	-1	-1
4	7	98	84	-1	-1
4	7	102	104	-1	-1
4	7	103	106	-1	-1
4	7	107	76	-1	-1
4	7	108	126	-1	-1
4	7	109	105	-1	-1
4	7	111	146	-1	-1
4	7	113	110	-1	-1
4	7	116	119	-1	-1
4	7	120	115	-1	-1
4	7	122	125	-1	-1
4	7	123	124	-1	-1
4	7	130	132	-1	-1
4	7	131	128	-1	-1
4	7	133	44	-1	-1
4	7	134	137	-1	-1
4	7	135	136	-1	-1
4	7	143	37	-1	-1
4	7	144	138	-1	-1
4	7	145	140	-1	-1
4	7	150	139	-1	-1
4	7	151	87	-1	-1
4	7	153	90	-1	-1
4	7	155	162	-1	-1
4	7	156	154	-1	-1
4	7	159	161	-1	-1
4	7	160	158	-1	-1
4	7	165	290	-1	-1
4	7	166	82	-1	-1
4	7	168	286	-1	-1
4	7	169	173	-1	-1
4	7	172	214	-1	-1
4	7	175	170	-1	-1
4	7	176	188	-1	-1
4	7	178	114	-1	-1
4	7	179	266	-1	-1
4	7	181	235	-1	-1
4	7	183	157	-1	-1
4	7	185	189	-1	-1
4	7	186	232	-1	-1
4	7	190	182	-1	-1
4	7	192	196	-1	-1
4	7	195	198	-1	-1
4	7	200	203	-1	-1
4	7	202	201	-1	-1
4	7	204	199	-1	-1
4	7	206	205	-1	-1
4	7	207	210	-1	-1
4	7	208	212	-1	-1
4	7	215	217	-1	-1
4	7	218	213	-1	-1
4	7	221	288	-1	-1
4	7	225	228	-1	-1
4	7	229	224	-1	-1
4	7	231	230	-1	-1
4	7	233	238	-1	-1
4	7	234	219	-1	-1
4	7	236	167	-1	-1
4	7	237	184	-1	-1
4	7	239	241	-1	-1
4	7	243	242	-1	-1
4	7	246	251	-1	-1
4	7	248	250	-1	-1
4	7	252	247	-1	-1
4	7	254	253	-1	-1
4	7	261	257	-1	-1
4	7	262	260	-1	-1
4	7	263	258	-1	-1
4	7	265	259	-1	-1
4	7	270	245	-1	-1
4	7	271	267	-1	-1
4	7	272	268	-1	-1
4	7	274	275	-1	-1
4	7	276	277	-1	-1
4	7	279	278	-1	-1
4	7	281	284	-1	-1
4	7	282	283	-1	-1
4	7	287	95	-1	-1
4	7	289	291	-1	-1
4	8	32	59	-1	-1
4	8	33	38	-1	-1
4	8	36	34	-1	-1
4	8	37	35	-1	-1
4	8	40	45	-1	-1
4	8	41	44	-1	-1
4	8	42	43	-1	-1
4	8	47	83	-1	-1
4	8	48	60	-1	-1
4	8	50	79	-1	-1
4	8	54	49	-1	-1
4	8	55	53	-1	-1
4	8	56	63	-1	-1
4	8	62	58	-1	-1
4	8	66	65	-1	-1
4	8	67	75	-1	-1
4	8	69	74	-1	-1
4	8	70	72	-1	-1
4	8	71	77	-1	-1
4	8	76	78	-1	-1
4	8	80	73	-1	-1
4	8	81	52	-1	-1
4	8	82	84	-1	-1
4	8	86	150	-1	-1
4	8	88	68	-1	-1
4	8	90	159	-1	-1
4	8	91	89	-1	-1
4	8	93	87	-1	-1
4	8	94	98	-1	-1
4	8	97	64	-1	-1
4	8	100	166	-1	-1
4	8	105	111	-1	-1
4	8	107	130	-1	-1
4	8	108	104	-1	-1
4	8	109	102	-1	-1
4	8	110	106	-1	-1
4	8	112	103	-1	-1
4	8	114	123	-1	-1
4	8	115	122	-1	-1
4	8	116	51	-1	-1
4	8	119	117	-1	-1
4	8	121	96	-1	-1
4	8	125	124	-1	-1
4	8	127	134	-1	-1
4	8	129	128	-1	-1
4	8	132	101	-1	-1
4	8	133	126	-1	-1
4	8	136	118	-1	-1
4	8	137	135	-1	-1
4	8	138	145	-1	-1
4	8	147	144	-1	-1
4	8	148	143	-1	-1
4	8	149	146	-1	-1
4	8	151	142	-1	-1
4	8	155	152	-1	-1
4	8	157	160	-1	-1
4	8	161	39	-1	-1
4	8	163	288	-1	-1
4	8	164	286	-1	-1
4	8	165	168	-1	-1
4	8	173	171	-1	-1
4	8	174	172	-1	-1
4	8	176	169	-1	-1
4	8	177	180	-1	-1
4	8	182	292	-1	-1
4	8	184	186	-1	-1
4	8	185	191	-1	-1
4	8	189	187	-1	-1
4	8	197	196	-1	-1
4	8	198	194	-1	-1
4	8	203	204	-1	-1
4	8	205	200	-1	-1
4	8	206	199	-1	-1
4	8	207	209	-1	-1
4	8	208	190	-1	-1
4	8	210	289	-1	-1
4	8	212	211	-1	-1
4	8	218	216	-1	-1
4	8	219	214	-1	-1
4	8	221	234	-1	-1
4	8	222	223	-1	-1
4	8	228	226	-1	-1
4	8	229	227	-1	-1
4	8	231	224	-1	-1
4	8	232	213	-1	-1
4	8	233	181	-1	-1
4	8	236	237	-1	-1
4	8	238	235	-1	-1
4	8	240	243	-1	-1
4	8	241	175	-1	-1
4	8	244	239	-1	-1
4	8	250	252	-1	-1
4	8	251	249	-1	-1
4	8	253	246	-1	-1
4	8	255	256	-1	-1
4	8	258	265	-1	-1
4	8	261	259	-1	-1
4	8	263	260	-1	-1
4	8	264	257	-1	-1
4	8	266	271	-1	-1
4	8	268	269	-1	-1
4	8	273	272	-1	-1
4	8	278	276	-1	-1
4	8	279	277	-1	-1
4	8	280	281	-1	-1
4	8	284	282	-1	-1
4	8	285	283	-1	-1
4	8	290	291	-1	-1
4	9	32	41	-1	-1
4	9	34	37	-1	-1
4	9	35	39	-1	-1
4	9	36	38	-1	-1
4	9	44	43	-1	-1
4	9	45	42	-1	-1
4	9	52	54	-1	-1
4	9	53	60	-1	-1
4	9	55	40	-1	-1
4	9	58	64	-1	-1
4	9	61	59	-1	-1
4	9	65	46	-1	-1
4	9	66	97	-1	-1
4	9	70	68	-1	-1
4	9	71	62	-1	-1
4	9	75	74	-1	-1
4	9	76	79	-1	-1
4	9	78	69	-1	-1
4	9	80	67	-1	-1
4	9	83	51	-1	-1
4	9	85	155	-1	-1
4	9	86	95	-1	-1
4	9	87	49	-1	-1
4	9	88	154	-1	-1
4	9	89	47	-1	-1
4	9	91	93	-1	-1
4	9	92	166	-1	-1
4	9	96	106	-1	-1
4	9	100	103	-1	-1
4	9	101	90	-1	-1
4	9	102	105	-1	-1
4	9	104	111	-1	-1
4	9	107	113	-1	-1
4	9	110	112	-1	-1
4	9	117	121	-1	-1
4	9	118	120	-1	-1
4	9	119	123	-1	-1
4	9	125	114	-1	-1
4	9	126	135	-1	-1
4	9	128	137	-1	-1
4	9	129	133	-1	-1
4	9	131	127	-1	-1
4	9	134	99	-1	-1
4	9	136	132	-1	-1
4	9	139	144	-1	-1
4	9	140	147	-1	-1
4	9	142	141	-1	-1
4	9	145	150	-1	-1
4	9	148	33	-1	-1
4	9	152	156	-1	-1
4	9	153	158	-1	-1
4	9	157	57	-1	-1
4	9	160	130	-1	-1
4	9	162	151	-1	-1
4	9	167	161	-1	-1
4	9	169	178	-1	-1
4	9	170	177	-1	-1
4	9	171	174	-1	-1
4	9	172	176	-1	-1
4	9	180	179	-1	-1
4	9	183	232	-1	-1
4	9	187	190	-1	-1
4	9	189	191	-1	-1
4	9	192	188	-1	-1
4	9	193	195	-1	-1
4	9	194	292	-1	-1
4	9	197	198	-1	-1
4	9	200	199	-1	-1
4	9	203	201	-1	-1
4	9	204	202	-1	-1
4	9	205	270	-1	-1
4	9	209	210	-1	-1
4	9	211	185	-1	-1
4	9	214	221	-1	-1
4	9	215	218	-1	-1
4	9	217	219	-1	-1
4	9	220	233	-1	-1
4	9	222	216	-1	-1
4	9	223	234	-1	-1
4	9	226	229	-1	-1
4	9	227	231	-1	-1
4	9	228	230	-1	-1
4	9	235	184	-1	-1
4	9	236	181	-1	-1
4	9	237	238	-1	-1
4	9	242	241	-1	-1
4	9	243	244	-1	-1
4	9	245	240	-1	-1
4	9	246	255	-1	-1
4	9	248	251	-1	-1
4	9	249	253	-1	-1
